Clear errors: 8


2010MOND01 (Peru,_South America), 555 single: 3:20.30, CastellonOpen2011 (2011-04-30 - 2011-05-01), round: d, stored: NR, computed: NR
2010MOND01 (Peru,_South America), 555 single: 3:10.27, CastellonOpen2011 (2011-04-30 - 2011-05-01), round: f, stored: NR, computed: NR

2008LEEP01 (China,_Asia), 555 single: 1:10.94, ShenzhenUniversity2011 (2011-05-01 - 2011-05-01), round: 1, stored: NR, computed: NR
2008LIKA01 (China,_Asia), 555 single: 1:09.69, ShenzhenUniversity2011 (2011-05-01 - 2011-05-01), round: f, stored: NR, computed: NR

2010LETR01 (Vietnam,_Asia), 555 single: 1:36.44, HaNoiOpen2011 (2011-07-30 - 2011-07-31), round: 1, stored: NR, computed: NR
2010LETR01 (Vietnam,_Asia), 555 single: 1:30.53, HaNoiOpen2011 (2011-07-30 - 2011-07-31), round: f, stored: NR, computed: NR

2009ZEMD01 (Australia,_Oceania), 555 single: 59.27, WC2011 (2011-10-14 - 2011-10-16), round: 1, stored: WR, computed: WR
2009ZEMD01 (Australia,_Oceania), 555 single: 56.22, WC2011 (2011-10-14 - 2011-10-16), round: f, stored: WR, computed: WR

2007COHE01 (USA,_North America), 555 single: 59.53, WC2011 (2011-10-14 - 2011-10-16), round: 2, stored: NAR, computed: NAR
2007COHE01 (USA,_North America), 555 single: 57.44, WC2011 (2011-10-14 - 2011-10-16), round: f, stored: NAR, computed: NAR

2006HALC01 (Poland,_Europe), 555 single: 1:03.28, VCubeSpiel2011 (2011-10-22 - 2011-10-23), round: 2, stored: ER, computed: ER
2006HALC01 (Poland,_Europe), 555 single: 1:02.69, VCubeSpiel2011 (2011-10-22 - 2011-10-23), round: f, stored: ER, computed: ER

2010GREG01 (Slovenia,_Europe), 555 single: 1:34.21, CroatianOpen2011 (2011-11-19 - 2011-11-20), round: d, stored: NR, computed: NR
2011RAJT01 (Slovenia,_Europe), 555 single: 1:30.71, CroatianOpen2011 (2011-11-19 - 2011-11-20), round: f, stored: NR, computed: NR

2008VIRT01 (Philippines,_Asia), 555 single: 1:21.11, MelbourneCubeDay2011 (2011-11-26 - 2011-11-26), round: d, stored: NR, computed: NR
2008VIRT01 (Philippines,_Asia), 555 single: 1:10.38, MelbourneCubeDay2011 (2011-11-26 - 2011-11-26), round: f, stored: NR, computed: NR

2007NAKA03 (Japan,_Asia), 555 single: 58.33, MatsudoSpring2012 (2012-04-08 - 2012-04-08), round: 2, stored: AsR, computed: AsR
2007NAKA03 (Japan,_Asia), 555 single: 54.86, MatsudoSpring2012 (2012-04-08 - 2012-04-08), round: f, stored: WR, computed: WR

2011SOLE02 (Iran,_Asia), 555 single: 1:36.74, IranRubikup2012 (2012-04-19 - 2012-04-20), round: 1, stored: NR, computed: NR
2011SOLE02 (Iran,_Asia), 555 single: 1:30.80, IranRubikup2012 (2012-04-19 - 2012-04-20), round: f, stored: NR, computed: NR

2009SHMA01 (Russia,_Europe), 555 single: 1:24.09, UralOpen2012 (2012-05-19 - 2012-05-20), round: d, stored: NR, computed: NR
2009SHMA01 (Russia,_Europe), 555 single: 1:22.47, UralOpen2012 (2012-05-19 - 2012-05-20), round: f, stored: NR, computed: NR

2009LINK01 (Hong Kong,_Asia), 555 single: 1:13.43, Guangdong2012 (2012-08-18 - 2012-08-19), round: d, stored: NR, computed: NR
2009LINK01 (Hong Kong,_Asia), 555 single: 1:07.83, Guangdong2012 (2012-08-18 - 2012-08-19), round: f, stored: NR, computed: NR

2009ZEMD01 (Australia,_Oceania), 555 single: 51.31, AustralianNationals2012 (2012-09-01 - 2012-09-02), round: d, stored: WR, computed: WR
2009ZEMD01 (Australia,_Oceania), 555 single: 51.09, AustralianNationals2012 (2012-09-01 - 2012-09-02), round: f, stored: WR, computed: WR

2006TSAI03 (Taiwan,_Asia), 555 single: 1:07.24, AsianChampionship2012 (2012-10-05 - 2012-10-07), round: 1, stored: NR, computed: NR
2006TSAI03 (Taiwan,_Asia), 555 single: 1:04.78, AsianChampionship2012 (2012-10-05 - 2012-10-07), round: f, stored: NR, computed: NR

2008LAMH01 (Norway,_Europe), 555 single: 1:09.03, Euro2012 (2012-10-12 - 2012-10-14), round: d, stored: NR, computed: NR
2008LAMH01 (Norway,_Europe), 555 single: 1:06.36, Euro2012 (2012-10-12 - 2012-10-14), round: f, stored: NR, computed: NR

2011PAAV01 (Finland,_Europe), 555 single: 1:26.06, Euro2012 (2012-10-12 - 2012-10-14), round: d, stored: NR, computed: NR
2011PAAV01 (Finland,_Europe), 555 single: 1:25.30, Euro2012 (2012-10-12 - 2012-10-14), round: 2, stored: NR, computed: NR

2011PAAV01 (Finland,_Europe), 555 single: 1:16.22, EstonianOpen2012 (2012-10-27 - 2012-10-28), round: 1, stored: NR, computed: NR
2011PAAV01 (Finland,_Europe), 555 single: 1:14.80, EstonianOpen2012 (2012-10-27 - 2012-10-28), round: f, stored: NR, computed: NR

2012PATE01 (Greece,_Europe), 555 single: 2:23.83, 1AVG2013 (2013-04-01 - 2013-04-01), round: 1, stored: NR, computed: NR
2012PATE01 (Greece,_Europe), 555 single: 2:13.05, 1AVG2013 (2013-04-01 - 2013-04-01), round: f, stored: NR, computed: NR

2012GLON01 (Romania,_Europe), 555 single: 1:31.02, RomanianOpen2013 (2013-04-06 - 2013-04-07), round: d, stored: NR, computed: NR
2012GLON01 (Romania,_Europe), 555 single: 1:24.66, RomanianOpen2013 (2013-04-06 - 2013-04-07), round: f, stored: NR, computed: NR

2012BEAH01 (Ireland,_Europe), 555 single: 1:45.28, CambridgeOpen2013 (2013-06-15 - 2013-06-16), round: d, stored: NR, computed: NR
2012BEAH01 (Ireland,_Europe), 555 single: 1:43.13, CambridgeOpen2013 (2013-06-15 - 2013-06-16), round: f, stored: NR, computed: NR

2012LAHL01 (Switzerland,_Europe), 555 single: 1:32.18, FranconiaOpen2013 (2013-06-22 - 2013-06-23), round: 2, stored: , computed: NR
2012LAHL01 (Switzerland,_Europe), 555 single: 1:31.44, FranconiaOpen2013 (2013-06-22 - 2013-06-23), round: f, stored: NR, computed: NR

2011SOLE02 (Iran,_Asia), 555 single: 1:18.91, IranSummerCube2013 (2013-08-22 - 2013-08-23), round: d, stored: NR, computed: NR
2011SOLE02 (Iran,_Asia), 555 single: 1:14.61, IranSummerCube2013 (2013-08-22 - 2013-08-23), round: f, stored: NR, computed: NR

2012BEAH01 (Ireland,_Europe), 555 single: 1:29.60, CuthbertsOpen2013 (2013-10-05 - 2013-10-06), round: d, stored: NR, computed: NR
2012BEAH01 (Ireland,_Europe), 555 single: 1:24.48, CuthbertsOpen2013 (2013-10-05 - 2013-10-06), round: f, stored: NR, computed: NR

2012SHAV01 (Russia,_Europe), 555 single: 1:09.55, MPEIOpen2013 (2013-11-23 - 2013-11-24), round: d, stored: , computed: NR
2011VERS03 (Russia,_Europe), 555 single: 1:06.61, MPEIOpen2013 (2013-11-23 - 2013-11-24), round: f, stored: NR, computed: NR

2012RUPE01 (India,_Asia), 555 single: 1:26.94, SCMU2014 (2014-01-10 - 2014-01-12), round: d, stored: , computed: NR
2012RUPE01 (India,_Asia), 555 single: 1:17.28, SCMU2014 (2014-01-10 - 2014-01-12), round: f, stored: NR, computed: NR

2010BECK01 (Denmark,_Europe), 555 single: 1:22.63, SkanderborgOpen2014 (2014-02-01 - 2014-02-02), round: d, stored: , computed: NR
2010BECK01 (Denmark,_Europe), 555 single: 1:22.02, SkanderborgOpen2014 (2014-02-01 - 2014-02-02), round: f, stored: NR, computed: NR

2012BEAH01 (Ireland,_Europe), 555 single: 1:16.42, OxfordOpen2014 (2014-05-17 - 2014-05-18), round: d, stored: , computed: NR
2012BEAH01 (Ireland,_Europe), 555 single: 1:15.41, OxfordOpen2014 (2014-05-17 - 2014-05-18), round: 2, stored: , computed: NR
2012BEAH01 (Ireland,_Europe), 555 single: 1:14.82, OxfordOpen2014 (2014-05-17 - 2014-05-18), round: f, stored: NR, computed: NR

2012LAHL01 (Switzerland,_Europe), 555 single: 1:27.32, ErfurtOpen2014 (2014-06-07 - 2014-06-08), round: d, stored: NR, computed: NR
2012LAHL01 (Switzerland,_Europe), 555 single: 1:21.17, ErfurtOpen2014 (2014-06-07 - 2014-06-08), round: 2, stored: NR, computed: NR

2012VASK03 (Slovakia,_Europe), 555 single: 1:33.36, CzechOpen2014 (2014-07-11 - 2014-07-13), round: d, stored: , computed: NR
2012VASK03 (Slovakia,_Europe), 555 single: 1:20.43, CzechOpen2014 (2014-07-11 - 2014-07-13), round: e, stored: NR, computed: NR

2013POHO01 (Czech Republic,_Europe), 555 single: 1:33.71, CzechOpen2014 (2014-07-11 - 2014-07-13), round: d, stored: , computed: NR
2013POHO01 (Czech Republic,_Europe), 555 single: 1:29.93, CzechOpen2014 (2014-07-11 - 2014-07-13), round: e, stored: NR, computed: NR

2012ROQU01 (Brazil,_South America), 555 single: 1:03.38, BrasileiroInverno2014 (2014-07-25 - 2014-07-27), round: d, stored: , computed: SAR
2012ROQU01 (Brazil,_South America), 555 single: 56.99, BrasileiroInverno2014 (2014-07-25 - 2014-07-27), round: f, stored: SAR, computed: SAR

2011SANC02 (Spain,_Europe), 555 single: 1:09.06, Euro2014 (2014-08-08 - 2014-08-10), round: d, stored: NR, computed: NR
2011SANC02 (Spain,_Europe), 555 single: 1:08.56, Euro2014 (2014-08-08 - 2014-08-10), round: f, stored: NR, computed: NR

2009YAUR01 (United Kingdom,_Europe), 555 single: 56.96, AugustBank2014 (2014-08-23 - 2014-08-25), round: d, stored: , computed: ER
2007VALL01 (United Kingdom,_Europe), 555 single: 55.50, AugustBank2014 (2014-08-23 - 2014-08-25), round: 2, stored: ER, computed: ER

2013POHO01 (Czech Republic,_Europe), 555 single: 1:29.91, SlovakianOpen2014 (2014-09-20 - 2014-09-21), round: d, stored: , computed: NR
2013POHO01 (Czech Republic,_Europe), 555 single: 1:21.59, SlovakianOpen2014 (2014-09-20 - 2014-09-21), round: f, stored: NR, computed: NR

2011PAAV01 (Finland,_Europe), 555 single: 1:06.27, VantaaOpen2014 (2014-12-13 - 2014-12-14), round: d, stored: , computed: NR
2011PAAV01 (Finland,_Europe), 555 single: 1:05.34, VantaaOpen2014 (2014-12-13 - 2014-12-14), round: f, stored: NR, computed: NR

2010WUIF01 (Taiwan,_Asia), 555 single: 59.52, KaohsiungOpen2014 (2014-12-20 - 2014-12-21), round: d, stored: NR, computed: NR
2006TSAI03 (Taiwan,_Asia), 555 single: 58.47, KaohsiungOpen2014 (2014-12-20 - 2014-12-21), round: f, stored: NR, computed: NR

2015TELL01 (Peru,_South America), 555 single: 1:13.49, NewAvgeOpen2015 (2015-01-31 - 2015-02-01), round: d, stored: , computed: NR
2015TELL01 (Peru,_South America), 555 single: 1:08.90, NewAvgeOpen2015 (2015-01-31 - 2015-02-01), round: f, stored: NR, computed: NR

2015ANDA01 (Singapore,_Asia), 555 single: 1:19.94, SingaporeOpen2015 (2015-02-14 - 2015-02-15), round: d, stored: , computed: NR
2015ANDA01 (Singapore,_Asia), 555 single: 1:18.27, SingaporeOpen2015 (2015-02-14 - 2015-02-15), round: f, stored: NR, computed: NR

2013VIDA03 (Croatia,_Europe), 555 single: 1:31.16, OsijekOpen2015 (2015-02-21 - 2015-02-22), round: d, stored: , computed: NR
2013VIDA03 (Croatia,_Europe), 555 single: 1:23.33, OsijekOpen2015 (2015-02-21 - 2015-02-22), round: f, stored: NR, computed: NR

2013FURL01 (Italy,_Europe), 555 single: 59.09, DuevilleOpen2015 (2015-02-22 - 2015-02-22), round: d, stored: , computed: NR
2013FURL01 (Italy,_Europe), 555 single: 58.81, DuevilleOpen2015 (2015-02-22 - 2015-02-22), round: f, stored: NR, computed: NR

2012VASK03 (Slovakia,_Europe), 555 single: 1:19.24, BrnoOpen2015 (2015-03-14 - 2015-03-15), round: d, stored: , computed: NR
2012VASK03 (Slovakia,_Europe), 555 single: 1:13.04, BrnoOpen2015 (2015-03-14 - 2015-03-15), round: f, stored: NR, computed: NR

2012BEAH01 (Ireland,_Europe), 555 single: 1:04.91, WelcomeBackToGuildford2015 (2015-04-11 - 2015-04-12), round: d, stored: , computed: NR
2012BEAH01 (Ireland,_Europe), 555 single: 1:00.53, WelcomeBackToGuildford2015 (2015-04-11 - 2015-04-12), round: f, stored: NR, computed: NR

2011SUBA02 (India,_Asia), 555 single: 1:14.97, IndianNationals2015 (2015-05-29 - 2015-05-31), round: d, stored: NR, computed: NR
2012BABU01 (India,_Asia), 555 single: 1:14.31, IndianNationals2015 (2015-05-29 - 2015-05-31), round: f, stored: NR, computed: NR

2010BECK01 (Denmark,_Europe), 555 single: 1:12.80, DanishOpen2015 (2015-06-20 - 2015-06-21), round: d, stored: , computed: NR
2010BECK01 (Denmark,_Europe), 555 single: 1:12.01, DanishOpen2015 (2015-06-20 - 2015-06-21), round: f, stored: NR, computed: NR

2015BART01 (Czech Republic,_Europe), 555 single: 1:12.02, CzechOpen2015 (2015-07-17 - 2015-07-19), round: d, stored: , computed: NR
2015BART01 (Czech Republic,_Europe), 555 single: 1:11.83, CzechOpen2015 (2015-07-17 - 2015-07-19), round: e, stored: , computed: NR
2015BART01 (Czech Republic,_Europe), 555 single: 1:11.31, CzechOpen2015 (2015-07-17 - 2015-07-19), round: f, stored: NR, computed: NR

2009SALA01 (Mexico,_North America), 555 single: 1:10.70, AguasCalientesSummer2015 (2015-08-28 - 2015-08-30), round: 2, stored: , computed: NR
2009SALA01 (Mexico,_North America), 555 single: 1:06.63, AguasCalientesSummer2015 (2015-08-28 - 2015-08-30), round: f, stored: NR, computed: NR

2014RAJE03 (India,_Asia), 555 single: 1:11.10, BrainStudioCubeOpen2015 (2015-08-29 - 2015-08-30), round: d, stored: , computed: NR
2014RAJE03 (India,_Asia), 555 single: 1:08.38, BrainStudioCubeOpen2015 (2015-08-29 - 2015-08-30), round: f, stored: NR, computed: NR

2010OMUL02 (Slovenia,_Europe), 555 single: 1:11.09, HungarianOpen2015 (2015-09-18 - 2015-09-20), round: d, stored: , computed: NR
2010OMUL02 (Slovenia,_Europe), 555 single: 1:08.54, HungarianOpen2015 (2015-09-18 - 2015-09-20), round: f, stored: NR, computed: NR

2014ESCO02 (Guatemala,_North America), 555 single: 1:35.34, GuatemalaCubeChallenge2015 (2015-11-14 - 2015-11-15), round: d, stored: , computed: NR
2014ESCO02 (Guatemala,_North America), 555 single: 1:33.17, GuatemalaCubeChallenge2015 (2015-11-14 - 2015-11-15), round: f, stored: NR, computed: NR

2011SOLE02 (Iran,_Asia), 555 single: 1:12.93, IranOpen2016 (2016-02-18 - 2016-02-19), round: 1, stored: NR, computed: NR
2011SOLE02 (Iran,_Asia), 555 single: 1:09.83, IranOpen2016 (2016-02-18 - 2016-02-19), round: f, stored: NR, computed: NR

2015ANDA01 (Singapore,_Asia), 555 single: 1:05.90, SingaporeOpen2016 (2016-02-20 - 2016-02-21), round: d, stored: , computed: NR
2015ANDA01 (Singapore,_Asia), 555 single: 1:05.77, SingaporeOpen2016 (2016-02-20 - 2016-02-21), round: f, stored: NR, computed: NR

2010NGUY33 (Vietnam,_Asia), 555 single: 1:08.50, SingaporeOpen2016 (2016-02-20 - 2016-02-21), round: d, stored: , computed: NR
2010NGUY33 (Vietnam,_Asia), 555 single: 1:07.38, SingaporeOpen2016 (2016-02-20 - 2016-02-21), round: f, stored: NR, computed: NR

2013VIDA03 (Croatia,_Europe), 555 single: 1:22.96, OsijekOpen2016 (2016-02-27 - 2016-02-28), round: d, stored: , computed: NR
2013VIDA03 (Croatia,_Europe), 555 single: 1:19.97, OsijekOpen2016 (2016-02-27 - 2016-02-28), round: f, stored: NR, computed: NR

2016GART01 (Liechtenstein,_Europe), 555 single: 2:04.82, ZurichOpen2016 (2016-05-21 - 2016-05-22), round: d, stored: , computed: NR
2016GART01 (Liechtenstein,_Europe), 555 single: 2:03.75, ZurichOpen2016 (2016-05-21 - 2016-05-22), round: f, stored: NR, computed: NR

2014CRUZ06 (Mexico,_North America), 555 single: 1:05.37, MetroCubingFest2016 (2016-06-25 - 2016-06-26), round: d, stored: , computed: NR
2014MEND02 (Mexico,_North America), 555 single: 1:01.47, MetroCubingFest2016 (2016-06-25 - 2016-06-26), round: f, stored: NR, computed: NR

2009KONV01 (Thailand,_Asia), 555 single: 55.19, ThailandChampionship2016 (2016-07-23 - 2016-07-24), round: 1, stored: NR, computed: NR
2009KONV01 (Thailand,_Asia), 555 single: 55.13, ThailandChampionship2016 (2016-07-23 - 2016-07-24), round: f, stored: NR, computed: NR

2014LOKW01 (Hong Kong,_Asia), 555 single: 1:04.33, ACARO2016 (2016-08-20 - 2016-08-21), round: d, stored: NR, computed: NR
2014LOKW01 (Hong Kong,_Asia), 555 single: 1:03.50, ACARO2016 (2016-08-20 - 2016-08-21), round: f, stored: NR, computed: NR

2014MOLC01 (Belarus,_Europe), 555 single: 1:08.04, PSUOpen2016 (2016-08-27 - 2016-08-28), round: d, stored: NR, computed: NR
2014MOLC01 (Belarus,_Europe), 555 single: 1:07.81, PSUOpen2016 (2016-08-27 - 2016-08-28), round: f, stored: NR, computed: NR

2007VALK01 (Netherlands,_Europe), 555 single: 52.39, KaohsiungOpen2016 (2016-09-25 - 2016-09-25), round: d, stored: , computed: NR
2007VALK01 (Netherlands,_Europe), 555 single: 49.49, KaohsiungOpen2016 (2016-09-25 - 2016-09-25), round: f, stored: ER, computed: ER

2016OLZI01 (Mongolia,_Asia), 555 single: 1:17.50, AsianChampionship2016 (2016-10-01 - 2016-10-03), round: d, stored: NR, computed: NR
2016OLZI01 (Mongolia,_Asia), 555 single: 1:07.72, AsianChampionship2016 (2016-10-01 - 2016-10-03), round: 2, stored: NR, computed: NR

2012BEAH01 (Ireland,_Europe), 555 single: 55.40, GuildfordOpen2016 (2016-10-01 - 2016-10-02), round: d, stored: , computed: NR
2012BEAH01 (Ireland,_Europe), 555 single: 53.76, GuildfordOpen2016 (2016-10-01 - 2016-10-02), round: f, stored: NR, computed: NR

2015JRER01 (Philippines,_Asia), 555 single: 1:04.47, PhilippineChampionship2016 (2016-10-07 - 2016-10-09), round: d, stored: NR, computed: NR
2013RIGO01 (Philippines,_Asia), 555 single: 1:01.50, PhilippineChampionship2016 (2016-10-07 - 2016-10-09), round: f, stored: NR, computed: NR

2012DOOF02 (Jordan,_Asia), 555 single: 1:49.73, FrankfurtCubeDays2017 (2017-01-28 - 2017-01-29), round: d, stored: , computed: NR
2012DOOF02 (Jordan,_Asia), 555 single: 1:48.25, FrankfurtCubeDays2017 (2017-01-28 - 2017-01-29), round: f, stored: NR, computed: NR

2012MAJI02 (Iran,_Asia), 555 single: 1:08.87, IranOpen2017 (2017-02-16 - 2017-02-17), round: d, stored: , computed: NR
2011SOLE02 (Iran,_Asia), 555 single: 1:08.19, IranOpen2017 (2017-02-16 - 2017-02-17), round: f, stored: NR, computed: NR

2017RHIV01 (Bangladesh,_Asia), 555 single: 1:58.73, InquivestaCubeOpen2017 (2017-03-04 - 2017-03-05), round: d, stored: NR, computed: NR
2017RHIV01 (Bangladesh,_Asia), 555 single: 1:56.91, InquivestaCubeOpen2017 (2017-03-04 - 2017-03-05), round: f, stored: NR, computed: NR

2015MEDE01 (Chile,_South America), 555 single: 1:11.55, NacionalesUruguayasUCHI2017 (2017-03-04 - 2017-03-05), round: d, stored: , computed: NR
2015MEDE01 (Chile,_South America), 555 single: 1:09.38, NacionalesUruguayasUCHI2017 (2017-03-04 - 2017-03-05), round: 2, stored: NR, computed: NR

2015CHEV01 (Nicaragua,_North America), 555 single: 1:55.13, GuatemalaNationals2017 (2017-03-25 - 2017-03-26), round: d, stored: NR, computed: NR
2015CHEV01 (Nicaragua,_North America), 555 single: 1:45.33, GuatemalaNationals2017 (2017-03-25 - 2017-03-26), round: f, stored: NR, computed: NR

2013EGDA02 (Denmark,_Europe), 555 single: 1:01.30, KvisselOpen2017 (2017-06-17 - 2017-06-18), round: d, stored: NR, computed: NR
2010BECK01 (Denmark,_Europe), 555 single: 1:00.63, KvisselOpen2017 (2017-06-17 - 2017-06-18), round: f, stored: NR, computed: NR

2012PARK03 (USA,_North America), 555 single: 46.05, CubingUSANationals2017 (2017-07-07 - 2017-07-09), round: d, stored: NAR, computed: NAR
2012PARK03 (USA,_North America), 555 single: 45.95, CubingUSANationals2017 (2017-07-07 - 2017-07-09), round: f, stored: NAR, computed: NAR

2012PARK03 (USA,_North America), 555 single: 45.38, WC2017 (2017-07-13 - 2017-07-16), round: 1, stored: NAR, computed: NAR
2012PARK03 (USA,_North America), 555 single: 42.63, WC2017 (2017-07-13 - 2017-07-16), round: f, stored: NAR, computed: NAR

2013NAHM01 (Korea,_Asia), 555 single: 46.36, WC2017 (2017-07-13 - 2017-07-16), round: 1, stored: AsR, computed: AsR
2013NAHM01 (Korea,_Asia), 555 single: 45.54, WC2017 (2017-07-13 - 2017-07-16), round: f, stored: AsR, computed: AsR

2011SANC02 (Spain,_Europe), 555 single: 52.68, WC2017 (2017-07-13 - 2017-07-16), round: 1, stored: , computed: NR
2011SANC02 (Spain,_Europe), 555 single: 48.67, WC2017 (2017-07-13 - 2017-07-16), round: 2, stored: NR, computed: NR

2010BECK01 (Denmark,_Europe), 555 single: 59.65, WC2017 (2017-07-13 - 2017-07-16), round: 1, stored: , computed: NR
2010BECK01 (Denmark,_Europe), 555 single: 59.20, WC2017 (2017-07-13 - 2017-07-16), round: 2, stored: NR, computed: NR

2009KONV01 (Thailand,_Asia), 555 single: 54.76, ThailandChampionship2017 (2017-07-15 - 2017-07-16), round: d, stored: NR, computed: NR
2009KONV01 (Thailand,_Asia), 555 single: 53.54, ThailandChampionship2017 (2017-07-15 - 2017-07-16), round: f, stored: NR, computed: NR

2016OLZI01 (Mongolia,_Asia), 555 single: 1:06.04, ChinaChampionship2017 (2017-07-28 - 2017-07-30), round: d, stored: NR, computed: NR
2016OLZI01 (Mongolia,_Asia), 555 single: 1:03.35, ChinaChampionship2017 (2017-07-28 - 2017-07-30), round: 2, stored: NR, computed: NR

2015TELL01 (Peru,_South America), 555 single: 52.88, CampeonatoNacionalPerubik2017 (2017-08-26 - 2017-08-27), round: d, stored: , computed: SAR
2015TELL01 (Peru,_South America), 555 single: 47.43, CampeonatoNacionalPerubik2017 (2017-08-26 - 2017-08-27), round: f, stored: SAR, computed: SAR

2010WEYE02 (Germany,_Europe), 555 single: 46.41, GermanNationals2017 (2017-09-01 - 2017-09-03), round: d, stored: ER, computed: ER
2010WEYE02 (Germany,_Europe), 555 single: 46.19, GermanNationals2017 (2017-09-01 - 2017-09-03), round: 2, stored: ER, computed: ER
2007VALK01 (Netherlands,_Europe), 555 single: 46.86, SCMU2017 (2017-09-01 - 2017-09-03), round: f, stored: NR, computed: ER

2015JIME10 (El Salvador,_North America), 555 single: 1:40.41, RubikXelaOpen2017 (2017-09-02 - 2017-09-03), round: d, stored: NR, computed: NR
2015JIME10 (El Salvador,_North America), 555 single: 1:38.17, RubikXelaOpen2017 (2017-09-02 - 2017-09-03), round: f, stored: NR, computed: NR

2011ABBA01 (Iran,_Asia), 555 single: 1:08.11, GoldenRubiksCube2017 (2017-09-14 - 2017-09-15), round: 1, stored: , computed: NR
2011SOLE02 (Iran,_Asia), 555 single: 1:07.20, GoldenRubiksCube2017 (2017-09-14 - 2017-09-15), round: f, stored: NR, computed: NR

2014ALON05 (Uruguay,_South America), 555 single: 1:15.19, Frikifest2017 (2017-09-23 - 2017-09-24), round: 1, stored: , computed: NR
2014ALON05 (Uruguay,_South America), 555 single: 1:12.24, Frikifest2017 (2017-09-23 - 2017-09-24), round: f, stored: NR, computed: NR

2015GROH02 (Czech Republic,_Europe), 555 single: 59.08, PragueOpen2017 (2017-09-30 - 2017-10-01), round: d, stored: , computed: NR
2015GROH02 (Czech Republic,_Europe), 555 single: 58.38, PragueOpen2017 (2017-09-30 - 2017-10-01), round: f, stored: NR, computed: NR

2015UGAR01 (Bolivia,_South America), 555 single: 1:06.62, SpeedinColors2018 (2018-01-19 - 2018-01-20), round: d, stored: , computed: NR
2015VACA01 (Bolivia,_South America), 555 single: 1:03.07, SpeedinColors2018 (2018-01-19 - 2018-01-20), round: f, stored: NR, computed: NR

2009MARI01 (Spain,_Europe), mmagic single: 2.91, MadridOpen2009 (2009-07-10 - 2009-07-11), round: f, stored: NR, computed: NR
2008BORR01 (Spain,_Europe), mmagic single: 2.91, MadridOpen2009 (2009-07-10 - 2009-07-11), round: f, stored: NR, computed: NR

2008LOKL01 (Hong Kong,_Asia), mmagic single: 2.63, HongKongOpen2009 (2009-07-18 - 2009-07-19), round: 1, stored: NR, computed: NR
2007CHUE01 (Hong Kong,_Asia), mmagic single: 2.44, HongKongOpen2009 (2009-07-18 - 2009-07-19), round: f, stored: NR, computed: NR

2008LEUN02 (Hong Kong,_Asia), mmagic single: 2.40, ShenzhenSummerOpen2009 (2009-08-22 - 2009-08-23), round: 1, stored: NR, computed: NR
2008LEUN02 (Hong Kong,_Asia), mmagic single: 2.36, ShenzhenSummerOpen2009 (2009-08-22 - 2009-08-23), round: f, stored: NR, computed: NR

2009LEFE01 (France,_Europe), mmagic single: 2.68, ClermontOpen2009 (2009-12-19 - 2009-12-20), round: 1, stored: NR, computed: NR
2009LEFE01 (France,_Europe), mmagic single: 2.38, ClermontOpen2009 (2009-12-19 - 2009-12-20), round: f, stored: NR, computed: NR

2010SUWA01 (Thailand,_Asia), mmagic single: 2.56, ThailandOpen2010 (2010-05-01 - 2010-05-02), round: f, stored: NR, computed: NR
2009CHAR03 (Thailand,_Asia), mmagic single: 2.56, ThailandOpen2010 (2010-05-01 - 2010-05-02), round: f, stored: NR, computed: NR

2009SHIN03 (Hong Kong,_Asia), mmagic single: 2.21, GuangzhouBigCubes2010 (2010-07-11 - 2010-07-11), round: 1, stored: NR, computed: NR
2009SHIN03 (Hong Kong,_Asia), mmagic single: 2.00, GuangzhouBigCubes2010 (2010-07-11 - 2010-07-11), round: f, stored: NR, computed: NR

2009SANT01 (Italy,_Europe), mmagic single: 2.46, Euro2010 (2010-10-01 - 2010-10-03), round: 1, stored: NR, computed: NR
2009SANT01 (Italy,_Europe), mmagic single: 2.36, Euro2010 (2010-10-01 - 2010-10-03), round: f, stored: NR, computed: NR

2009KASU01 (Austria,_Europe), mmagic single: 2.58, Euro2010 (2010-10-01 - 2010-10-03), round: 1, stored: NR, computed: NR
2009KASU01 (Austria,_Europe), mmagic single: 2.58, Euro2010 (2010-10-01 - 2010-10-03), round: f, stored: NR, computed: NR

2010PERE01 (Chile,_South America), mmagic single: 2.58, SSCCOpen2011 (2011-03-05 - 2011-03-06), round: 1, stored: SAR, computed: SAR
2010PERE01 (Chile,_South America), mmagic single: 2.44, SSCCOpen2011 (2011-03-05 - 2011-03-06), round: f, stored: SAR, computed: SAR

2010PULC01 (USA,_North America), mmagic single: 1.78, NewarkH2H2011 (2011-03-19 - 2011-03-19), round: 1, stored: NAR, computed: NAR
2010PULC01 (USA,_North America), mmagic single: 1.71, NewarkH2H2011 (2011-03-19 - 2011-03-19), round: f, stored: WR, computed: WR

2010KRYU01 (Russia,_Europe), mmagic single: 2.65, BialystokOpen2011 (2011-04-16 - 2011-04-17), round: 1, stored: NR, computed: NR
2010KRYU01 (Russia,_Europe), mmagic single: 2.27, BialystokOpen2011 (2011-04-16 - 2011-04-17), round: f, stored: NR, computed: NR

2009CHAR03 (Thailand,_Asia), mmagic single: 2.33, WC2011 (2011-10-14 - 2011-10-16), round: 1, stored: NR, computed: NR
